"ID";"DESCRIPTION";"REACTION";"GPR";"REVERSIBLE";"LOWER.BOUND";"UPPER.BOUND";"OBJECTIVE"
"FOLt2";"folate transport via anion exchange";"h2o[c] + fol[e] <=> h2o[e] + fol[c] ";"( 6573 )";1;-1000;1000;0
"FORt2m";"formate mitochondrial transport";"for[m] <=> for[c] ";"";1;-1000;1000;0
"FORtr";"FOR transporter, endoplasmic reticulum";"for[c] <=> for[r] ";"";1;-1000;1000;0
"FPGS7";"folylpolyglutamate synthetase (10fthf)";"10fthf[c] + atp[c] + 4 glu_L[c] => 10fthf5glu[c] + 3 h2o[c] + adp[c] + h[c] + pi[c] ";"( 2356 )";0;0;1000;0
"FRDPtc";"lipid, flip-flop intracellular transport";"frdp[x] <=> frdp[c] ";"";1;-1000;1000;0
"FRDPtr";"lipid, flip-flop intracellular transport";"frdp[x] <=> frdp[r] ";"";1;-1000;1000;0
"FRUt1r";"D-fructose transport in via uniport";"fru[e] <=> fru[c] ";"( 29988 ) or ( 6514 ) or ( 155184 ) or ( 6518 ) or ( 66035 )";1;-1000;1000;0
"FRUt4";"D-fructose transport  via sodium cotransport";"na1[e] + fru[e] <=> na1[c] + fru[c] ";"( 125206 ) or ( 200010 )";1;-1000;1000;0
"FT";"farnesyltranstransferase (trans,trans,cis-geranylgeranyl diphosphate-generating)";"ipdp[c] + frdp[c] => ppi[c] + ttc_ggdp[c] ";"";0;0;1000;0
"FTCD";"formimidoyltransferase cyclodeaminase";"2 h[c] + 5forthf[c] => nh4[c] + methf[c] ";"( 10841 )";0;0;1000;0
"FTHFDH";"formyltetrahydrofolate dehydrogenase";"10fthf[c] + h2o[c] + nadp[c] => h[c] + nadph[c] + co2[c] + thf[c] ";"( 10840 ) or ( 160428 )";0;0;1000;0
"FTHFLm";"formate-tetrahydrofolate ligase, mitochondrial";"atp[m] + for[m] + thf[m] => 10fthf[m] + adp[m] + pi[m] ";"( 25902 ) or ( 4522 )";0;0;1000;0
"FUCASE2e";"alpha-fucosidase, extracellular";"h2o[e] + ksi[e] => fuc_L[e] + ksi_deg1[e] ";"( 2519 )";0;0;1000;0
"FUCASE2ly";"alpha-fucosidase, lysosomal";"h2o[l] + ksi[l] => fuc_L[l] + ksi_deg1[l] ";"( 2517 )";0;0;1000;0
"FUCASEe";"alpha-fucosidase, extracellular";"h2o[e] + s2l2fn2m2masn[e] => fuc_L[e] + s2l2n2m2masn[e] ";"( 2519 )";0;0;1000;0
"FUCASEly";"alpha-fucosidase, lysosomal";"h2o[l] + s2l2fn2m2masn[l] => fuc_L[l] + s2l2n2m2masn[l] ";"( 2517 )";0;0;1000;0
"FUCtly";"L-fucose efflux from lysosome";"fuc_L[l] => fuc_L[c] ";"";0;0;1000;0
"FUM";"fumarase";"h2o[c] + fum[c] <=> mal_L[c] ";"( 2271 )";1;-1000;1000;0
"FUMm";"fumarase, mitochondrial";"h2o[m] + fum[m] <=> mal_L[m] ";"( 2271 )";1;-1000;1000;0
"FUMSO3tm";"Fumarate:sulfite antiport, mitochondrial";"so3[m] + fum[c] <=> so3[c] + fum[m] ";"( 1468 )";1;-1000;1000;0
"FUMSO4tm";"Fumarate:sulfate antiport, mitochondrial";"fum[c] + so4[m] <=> fum[m] + so4[c] ";"( 1468 )";1;-1000;1000;0
"FUMtm";"fumarate transport, mitochondrial";"pi[m] + fum[c] <=> pi[c] + fum[m] ";"( 1468 )";1;-1000;1000;0
"FUMTSULtm";"Fumarate:thiosulfate antiport, mitochondrial";"fum[c] + tsul[m] <=> fum[m] + tsul[c] ";"( 1468 )";1;-1000;1000;0
"FUT16g";"Galactoside 2-alpha-L-fucosyltransferase 1";"galacglcgal14acglcgalgluside_hs[g] + gdpfuc[g] => h[g] + fucgalacglcgal14acglcgalgluside_hs[g] + gdp[g] ";"( 2523 )";0;0;1000;0
"FUT910g";"Alpha-(1,3)-fucosyltransferase";"gdpfuc[g] + fucgalacglc13galacglcgal14acglcgalgluside_hs[g] => h[g] + gdp[g] + fucfucgalacglc13galacglcgal14acglcgalgluside_hs[g] ";"( 10690 )";0;0;1000;0
"FUT911g";"Alpha-(1,3)-fucosyltransferase";"gdpfuc[g] + fucfucgalacglc13galacglcgal14acglcgalgluside_hs[g] => h[g] + gdp[g] + fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[g] ";"( 10690 )";0;0;1000;0
"FUT94g";"Alpha-(1,3)-fucosyltransferase";"fucgalacglcgal14acglcgalgluside_hs[g] + gdpfuc[g] => h[g] + gdp[g] + fucfucgalacglcgal14acglcgalgluside_hs[g] ";"( 10690 )";0;0;1000;0
"FUT95g";"Alpha-(1,3)-fucosyltransferase";"gdpfuc[g] + fucfucgalacglcgal14acglcgalgluside_hs[g] => h[g] + gdp[g] + fucfucfucgalacglcgal14acglcgalgluside_hs[g] ";"( 10690 )";0;0;1000;0
"FUT99g";"Alpha-(1,3)-fucosyltransferase";"galacglc13galacglcgal14acglcgalgluside_hs[g] + gdpfuc[g] => h[g] + gdp[g] + fucgalacglc13galacglcgal14acglcgalgluside_hs[g] ";"( 10690 )";0;0;1000;0
"G12MT1_L";"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)";"gdpmann[c] + 0.1 m2mpdol_L[c] => h[c] + gdp[c] + 0.1 m3mpdol_L[c] ";"";0;0;1000;0
"G12MT1_U";"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)";"gdpmann[c] + 0.1 m2mpdol_U[c] => h[c] + gdp[c] + 0.1 m3mpdol_U[c] ";"";0;0;1000;0
"G12MT2_L";"Glycolipid 1,2-alpha-D-mannosyltransferase (liver)";"gdpmann[c] + 0.1 m3mpdol_L[c] => h[c] + gdp[c] + 0.1 m4mpdol_L[c] ";"";0;0;1000;0
"G12MT2_U";"Glycolipid 1,2-alpha-D-mannosyltransferase (uterus)";"gdpmann[c] + 0.1 m3mpdol_U[c] => h[c] + gdp[c] + 0.1 m4mpdol_U[c] ";"";0;0;1000;0
"G13MT_L";"Glycolipid 1,3-alpha-D-mannosyltransferase (liver)";"gdpmann[c] + 0.1 mpdol_L[c] => h[c] + gdp[c] + 0.1 m1mpdol_L[c] ";"( 85365 )";0;0;1000;0
"G13MT_U";"Glycolipid 1,3-alpha-D-mannosyltransferase (uterus)";"gdpmann[c] + 0.1 mpdol_U[c] => h[c] + gdp[c] + 0.1 m1mpdol_U[c] ";"( 85365 )";0;0;1000;0
"G14T10g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre14[g] => h[g] + udp[g] + ksi_pre15[g] ";"( 9334 ) or ( 2683 ) or ( 8703 ) or ( 8704 )";0;0;1000;0
"G14T11g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre17[g] => h[g] + udp[g] + ksi_pre18[g] ";"( 8703 ) or ( 8704 ) or ( 2683 ) or ( 9334 )";0;0;1000;0
"G14T12g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre20[g] => h[g] + udp[g] + ksi_pre21[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T13g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre23[g] => h[g] + udp[g] + ksi_pre24[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T14g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre26[g] => h[g] + udp[g] + ksi_pre27[g] ";"( 8703 ) or ( 8704 ) or ( 2683 ) or ( 9334 )";0;0;1000;0
"G14T15g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre29[g] => h[g] + udp[g] + ksi_pre30[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T16g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre32[g] => h[g] + udp[g] + ksi_pre33[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T17g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre35[g] => h[g] + udp[g] + ksi_pre36[g] ";"( 8703 ) or ( 8704 ) or ( 2683 ) or ( 9334 )";0;0;1000;0
"G14T2g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksii_core2_pre1[g] => h[g] + udp[g] + ksii_core2_pre2[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T3g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksii_core2_pre3[g] => h[g] + udp[g] + ksii_core2_pre4[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T4g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksii_core2_pre6[g] => h[g] + udp[g] + ksii_core2_pre7[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T5g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksii_core2_pre9[g] => h[g] + udp[g] + ksii_core2_pre10[g] ";"( 9334 ) or ( 2683 ) or ( 8704 ) or ( 8703 )";0;0;1000;0
"G14T6g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre2[g] => h[g] + udp[g] + ksi_pre3[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T7g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre5[g] => h[g] + udp[g] + ksi_pre6[g] ";"( 8704 ) or ( 8703 ) or ( 2683 ) or ( 9334 )";0;0;1000;0
"G14T8g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre8[g] => h[g] + udp[g] + ksi_pre9[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14T9g";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi";"udpgal[g] + ksi_pre11[g] => h[g] + udp[g] + ksi_pre12[g] ";"( 8703 ) or ( 2683 ) or ( 8704 ) or ( 9334 )";0;0;1000;0
"G14Tg";"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase";"2 udpgal[g] + fn2m2masn[g] => 2 h[g] + 2 udp[g] + l2fn2m2masn[g] ";"( 9334 ) or ( 2683 ) or ( 8704 ) or ( 8703 )";0;0;1000;0
"G16MT_L";"Glycolipid 1,6-alpha-D-mannosyltransferase (liver)";"gdpmann[c] + 0.1 m1mpdol_L[c] => h[c] + gdp[c] + 0.1 m2mpdol_L[c] ";"";0;0;1000;0
"G16MT_U";"Glycolipid 1,6-alpha-D-mannosyltransferase (uterus)";"gdpmann[c] + 0.1 m1mpdol_U[c] => h[c] + gdp[c] + 0.1 m2mpdol_U[c] ";"";0;0;1000;0
"G1M6MASNB1terg";"g1m6masnB1 endoplasmic reticulum to Golgi transport";"g1m6masnB1[r] => g1m6masnB1[g] ";"";0;0;1000;0
"G3PD1";"glycerol-3-phosphate dehydrogenase (NAD)";"nad[c] + glyc3p[c] <=> h[c] + nadh[c] + dhap[c] ";"( 2819 )";1;-1000;1000;0
"G3PD2m";"glycerol-3-phosphate dehydrogenase (FAD), mitochondrial";"fad[m] + glyc3p[c] => fadh2[m] + dhap[c] ";"( 2820 )";0;0;1000;0
"G5SADrm";"L-glutamate 5-semialdehyde dehydratase, reversible, mitochondrial";"glu5sa[m] <=> h[m] + h2o[m] + 1pyr5c[m] ";"";1;-1000;1000;0
"G6PDA";"glucosamine-6-phosphate deaminase";"h2o[c] + gam6p[c] => nh4[c] + f6p[c] ";"( 132789 ) or ( 10007 )";0;0;1000;0
"G6PDH1rer";"glucose-6-phosphate dehydrogenase, endoplasmic reticulum";"nad[r] + g6p[r] <=> h[r] + nadh[r] + 6pgl[r] ";"( 9563 )";1;-1000;1000;0
"G6PDH2r";"glucose 6-phosphate dehydrogenase";"nadp[c] + g6p[c] <=> h[c] + nadph[c] + 6pgl[c] ";"( 2539 )";1;-1000;1000;0
"G6PDH2rer";"glucose 6-phosphate dehydrogenase, endoplasmic reticulum";"nadp[r] + g6p[r] <=> h[r] + nadph[r] + 6pgl[r] ";"( 9563 ) or ( 2539 )";1;-1000;1000;0
"G6Pter";"glucose 6-phosphate endoplasmic reticular transport via diffusion";"g6p[c] <=> g6p[r] ";"( 2542 )";1;-1000;1000;0
"GAL3ST11";"Galactosylceramide sulfotransferase";"galside_hs[g] + paps[g] => h[g] + pap[g] + sgalside_hs[g] ";"( 9514 )";0;0;1000;0
"GALACGLCGALGBSIDEtg";"galacglcgalgbside hs intracellular transport";"galacglcgalgbside_hs[c] <=> galacglcgalgbside_hs[g] ";"";1;-1000;1000;0
"GALASE10ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg26[l] => gal[l] + ksi_deg27[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE11ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg29[l] => gal[l] + ksi_deg30[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE12ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg32[l] => gal[l] + ksi_deg33[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE13ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg35[l] => gal[l] + ksi_deg36[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE14ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg38[l] => gal[l] + ksi_deg39[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE15ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg40[l] => gal[l] + ksi_deg41[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE16ly";"beta-galactosidase, lysosomal";"2 h2o[l] + ksii_core2_deg2[l] => 2 gal[l] + ksii_core2_deg3[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE17ly";"beta-galactosidase, lysosomal";"h2o[l] + ksii_core2_deg5[l] => gal[l] + ksii_core2_deg6[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE18ly";"beta-galactosidase, lysosomal";"h2o[l] + ksii_core2_deg8[l] => gal[l] + ksii_core2_deg9[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE19ly";"beta-galactosidase, lysosomal";"h2o[l] + f1a[l] => gal[l] + core6[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE1ly";"beta-galactosidase, lysosomal";"2 h2o[l] + l2n2m2mn[l] => n2m2mn[l] + 2 gal[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE20ly";"beta-galactosidase, lysosomal";"2 h2o[l] + ksii_core4_deg2[l] => 2 gal[l] + ksii_core4_deg3[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE3ly";"beta-galactosidase, lysosomal";"2 h2o[l] + ksi_deg5[l] => 2 gal[l] + ksi_deg6[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE4ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg8[l] => gal[l] + ksi_deg9[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE5ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg11[l] => gal[l] + ksi_deg12[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE6ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg14[l] => gal[l] + ksi_deg15[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE7ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg17[l] => gal[l] + ksi_deg18[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE8ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg20[l] => gal[l] + ksi_deg21[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALASE9ly";"beta-galactosidase, lysosomal";"h2o[l] + ksi_deg23[l] => gal[l] + ksi_deg24[l] ";"( 2588 and 2720 and 4758 and 5476 ) or ( 2720 and 5476 )";0;0;1000;0
"GALGT4";"Beta-1,4 N-acetylgalactosaminyltransferase";"udpacgal[g] + gt3_hs[g] => h[g] + udp[g] + gt2_hs[g] ";"( 2583 )";0;0;1000;0
"GALK";"galactokinase";"atp[c] + gal[c] => adp[c] + h[c] + gal1p[c] ";"( 2584 ) or ( 2585 )";0;0;1000;0
"GALNACT1g";"UDPGal-chondroitin acetylgalactosaminyltransferase I, Golgi";"udpacgal[g] + cs_hs_linkage[g] => h[g] + udp[g] + cs_pre[g] ";"( 55790 ) or ( 55454 )";0;0;1000;0
"GALNACT2g";"uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi";"uacgam[g] + cs_a_b_pre2[g] => h[g] + udp[g] + cs_a_b_pre3[g] ";"( 55790 ) or ( 22856 and 79586 ) or ( 55454 ) or ( 337876 )";0;0;1000;0
"GALNACT4g";"uridine diphosphoacetylgalactosamine-chondroitin acetylgalactosaminyltransferase II, Golgi";"uacgam[g] + cs_d_pre3[g] => h[g] + udp[g] + cs_d_pre4[g] ";"( 55790 ) or ( 22856 and 79586 ) or ( 55454 ) or ( 337876 )";0;0;1000;0
"GALNTg";"GalNAc transferase, Golgi apparatus";"udpacgal[g] + Ser_Thr[g] => h[g] + udp[g] + Tn_antigen[g] ";"( 26290 ) or ( 79695 ) or ( 2589 ) or ( 50614 ) or ( 8693 ) or ( 55568 ) or ( 114805 ) or ( 11226 ) or ( 117248 ) or ( 11227 ) or ( 2590 ) or ( 51809 ) or ( 79623 ) or ( 63917 ) or ( 2591 )";0;0;1000;0
"GALSIDEtl";"galactocerebroside intracellular transport";"galside_hs[c] <=> galside_hs[l] ";"";1;-1000;1000;0
"GALT";"galactose-1-phosphate uridylyltransferase";"h[c] + utp[c] + gal1p[c] <=> udpgal[c] + ppi[c] ";"( 2592 )";1;-1000;1000;0
"GALt1r";"galactose transport (uniport)";"gal[e] <=> gal[c] ";"( 29988 ) or ( 6513 ) or ( 6515 ) or ( 6514 ) or ( 81031 )";1;-1000;1000;0
"GALt2_2";"D-galactose transport  via proton symport";"2 h[e] + gal[e] <=> 2 h[c] + gal[c] ";"( 6523 )";1;-1000;1000;0
"GALT2g";"UDP-D-galactose:galactosylxylose galactosyltransferase, Golgi apparatus";"udpgal[g] + lxser[g] => h[g] + udp[g] + l2xser[g] ";"( 126792 )";0;0;1000;0
"GALt4";"galactose transport via sodium symport";"na1[e] + gal[e] <=> na1[c] + gal[c] ";"( 6524 ) or ( 200010 ) or ( 125206 )";1;-1000;1000;0
"GALTg";"UDP-D-galactose:D-xylose galactosyltransferase, Golgi apparatus";"udpgal[g] + xser[g] => h[g] + udp[g] + lxser[g] ";"( 11285 )";0;0;1000;0
"GALtly";"galactose efflux from lysosome";"gal[l] => gal[c] ";"";0;0;1000;0
"GALU";"UTP-glucose-1-phosphate uridylyltransferase";"h[c] + g1p[c] + utp[c] <=> ppi[c] + udpg[c] ";"( 7360 )";1;-1000;1000;0
"GAO1";"Ganglioside O-acetylation";"accoa[c] + gd3_hs[c] => coa[c] + oagd3_hs[c] ";"( 9197 )";0;0;1000;0
"GAO1g";"Ganglioside O-acetylation";"accoa[g] + gd3_hs[g] => coa[g] + oagd3_hs[g] ";"( 9197 )";0;0;1000;0
"GAO2";"Ganglioside O-acetylation";"accoa[c] + gt3_hs[c] => coa[c] + oagt3_hs[c] ";"( 9197 )";0;0;1000;0
"GAO2g";"Ganglioside O-acetylation";"accoa[g] + gt3_hs[g] => coa[g] + oagt3_hs[g] ";"( 9197 )";0;0;1000;0
"GAPD";"glyceraldehyde-3-phosphate dehydrogenase";"pi[c] + nad[c] + g3p[c] <=> h[c] + nadh[c] + 13dpg[c] ";"( 2597 ) or ( 26330 )";1;-1000;1000;0
"GARFT";"phosphoribosylglycinamide formyltransferase";"10fthf[c] + gar[c] <=> h[c] + thf[c] + fgam[c] ";"( 2618 )";1;-1000;1000;0
"GASNASE3ly";"glycosylasparaginase, lysosomal";"h2o[l] + ksi_deg1[l] => Asn_X_Ser_Thr[l] + ksi_deg2[l] ";"( 175 )";0;0;1000;0
"GASNASEly";"glycosylasparaginase, lysosomal";"h2o[l] + s2l2n2m2masn[l] => Asn_X_Ser_Thr[l] + s2l2n2m2m[l] ";"( 175 )";0;0;1000;0
"GBA";"Glucosylceramidase";"h2o[c] + gluside_hs[c] => glc_D[c] + crm_hs[c] ";"( 2629 )";0;0;1000;0
"GBAl";"Glucosylceramidase";"h2o[l] + gluside_hs[l] => crm_hs[l] + glc_D[l] ";"( 2629 )";0;0;1000;0
"GCALDD";"Glycolaldehyde dehydrogenase";"h2o[c] + nad[c] + gcald[c] => 2 h[c] + nadh[c] + glyclt[c] ";"( 218 ) or ( 223 ) or ( 8854 ) or ( 224 ) or ( 222 ) or ( 221 ) or ( 216 ) or ( 501 ) or ( 220 )";0;0;1000;0
"GCALDDm";"Glycolaldehyde dehydrogenase, mitochondrial";"h2o[m] + nad[m] + gcald[m] => 2 h[m] + nadh[m] + glyclt[m] ";"( 4329 ) or ( 7915 ) or ( 8659 ) or ( 5832 ) or ( 217 ) or ( 219 )";0;0;1000;0
"GCC2am";"glycine-cleavage complex (lipoamide), mitochondrial";"h[m] + gly[m] + lpam[m] <=> co2[m] + alpam[m] ";"( 1738 and 2653 and 2731 and 275 )";1;-1000;1000;0
"GCC2bim";"glycine-cleavage system (lipoamide) irreversible, mitochondrial";"thf[m] + alpam[m] => nh4[m] + dhlam[m] + mlthf[m] ";"( 1738 and 2653 and 2731 and 275 )";0;0;1000;0
"GCC2cm";"glycine-cleavage complex (lipoamide), mitochondrial";"nad[m] + dhlam[m] <=> h[m] + nadh[m] + lpam[m] ";"( 1738 and 2653 and 2731 and 275 )";1;-1000;1000;0
"GCCam";"glycine-cleavage complex (lipoylprotein), mitochondrial";"h[m] + gly[m] + lpro[m] <=> co2[m] + alpro[m] ";"( 1738 and 2653 and 2731 and 275 )";1;-1000;1000;0
"GCCbim";"glycine-cleavage complex (lipoylprotein) irreversible, mitochondrial";"thf[m] + alpro[m] => nh4[m] + mlthf[m] + dhlpro[m] ";"( 1738 and 2653 and 2731 and 275 )";0;0;1000;0
"GCCcm";"glycine-cleavage complex (lipoylprotein), mitochondrial";"nad[m] + dhlpro[m] <=> h[m] + nadh[m] + lpro[m] ";"( 1738 and 2653 and 2731 and 275 )";1;-1000;1000;0
"GCHOLAt";"glycocholate transport via bicarbonate countertransport";"hco3[c] + gchola[e] <=> hco3[e] + gchola[c] ";"( 6579 ) or ( 28234 ) or ( 10599 )";1;-1000;1000;0
"GCHOLAt2";"glycocholate transport via sodium cotransport";"2 na1[e] + gchola[e] => 2 na1[c] + gchola[c] ";"( 6554 ) or ( 6555 )";0;0;1000;0
"GCHOLAte";"bile acid intracellular transport";"gchola[e] <=> gchola[c] ";"";1;-1000;1000;0
"GCHOLAtx";"bile acid intracellular transport";"gchola[x] <=> gchola[c] ";"";1;-1000;1000;0
"GDPFUCtg";"GDPFuc Golgi transport via CMP antiport";"gdpfuc[c] + gmp[g] <=> gdpfuc[g] + gmp[c] ";"( 55343 )";1;-1000;1000;0
"GDPtg";"GDP intracellular transport";"gdp[c] <=> gdp[g] ";"";1;-1000;1000;0
"GF6PTA";"glutamine-fructose-6-phosphate transaminase";"gln_L[c] + f6p[c] => glu_L[c] + gam6p[c] ";"( 2673 ) or ( 9945 )";0;0;1000;0
"GGH_10FTHF5GLUl";"Gamma-glutamyl hydrolase (10FTHF5GLU), lysosomal";"10fthf5glu[l] + 4 h2o[l] => 10fthf[l] + 4 glu_L[l] ";"( 8836 )";0;0;1000;0
"GGLUCT";"gamma-glutamylcyclotransferase";"gluala[e] => ala_L[c] + 5oxpro[c] ";"( 79017 )";0;0;1000;0
"GGNG";"glycogenin self-glucosylation";"8 udpg[c] + Tyr_ggn[c] => 8 h[c] + 8 udp[c] + ggn[c] ";"( 2998 and 8908 ) or ( 2992 and 2998 ) or ( 2992 and 2997 ) or ( 2997 and 8908 )";0;0;1000;0
"GGT_L";"geranylgeranyltransferase (liver)";"17.6 ipdp[c] + ttc_ggdp[c] => 17.6 ppi[c] + 0.1 dedoldp_L[c] ";"";0;0;1000;0
"GGT5r";"Gamma-glutamyltransferase 5";"h2o[r] + leuktrC4[r] <=> glu_L[r] + leuktrD4[r] ";"( 2687 )";1;-1000;1000;0
"GGT6";"Gamma-glutamyltransferase";"glu_L[c] + leuktrE4[c] <=> h2o[c] + leuktrF4[c] ";"";1;-1000;1000;0
"GHMT2r";"glycine hydroxymethyltransferase, reversible";"thf[c] + ser_L[c] <=> h2o[c] + gly[c] + mlthf[c] ";"( 6470 )";1;-1000;1000;0
"GHMT2rm";"glycine hydroxymethyltransferase, reversible, mitochondrial";"thf[m] + ser_L[m] <=> h2o[m] + gly[m] + mlthf[m] ";"( 6472 ) or ( 6470 )";1;-1000;1000;0
"GK1";"guanylate kinase (GMP:ATP)";"atp[c] + gmp[c] <=> adp[c] + gdp[c] ";"( 2987 )";1;-1000;1000;0
"GLACter";"D-glucurono-6,3-lactone transport, endoplasmic reticulum";"glac[c] <=> glac[r] ";"";1;-1000;1000;0
"GLBRAN";"1,4-alpha-glucan branching enzyme (glygn1 -> glygn2)";"glygn1[c] => glygn2[c] ";"( 2632 )";0;0;1000;0
"GLCAASE1ly";"beta-glucuronidase, lysosomal";"h2o[l] + hs_deg9[l] => glcur[l] + hs_deg10[l] ";"( 2990 )";0;0;1000;0
"GLCAASE4ly";"beta-glucuronidase, lysosomal";"h2o[l] + cs_a_deg2[l] => glcur[l] + cs_a_deg3[l] ";"( 2990 )";0;0;1000;0
"GLCAASE6ly";"beta-glucuronidase, lysosomal";"h2o[l] + cs_d_deg3[l] => glcur[l] + cs_d_deg4[l] ";"( 2990 )";0;0;1000;0
"GLCAASE7ly";"beta-glucuronidase, lysosomal";"h2o[l] + cs_e_deg3[l] => glcur[l] + cs_e_deg4[l] ";"( 2990 )";0;0;1000;0
"GLCAASE8ly";"beta-glucuronidase, lysosomal";"h2o[l] + ha[l] => glcur[l] + ha_deg1[l] ";"( 2990 ) or ( 8372 )";0;0;1000;0
