"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"HMR_4077"	"HMR_4077"	"(1) S-adenosylmethioninamine[c] + (1) spermidine[c] --> (1) 5-methylthioadenosine[c] + (1) H[c] + (1) spermine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4190"	"HMR_4190"	"(1) H[c] + (1) NADPH[c] + (1) O2[c] + (1) arginine[c] <==> (1) H2O[c] + (1) N-(omega)-hydroxyarginine[c] + (1) NADP[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4212"	"HMR_4212"	"(1) ornithine[c] --> (1) CO2[c] + (1) putrescine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4422"	"HMR_4422"	"(1) ornithine[e] --> (1) CO2[e] + (1) putrescine[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4423"	"HMR_4423"	"(1) H2O[e] + (1) O2[e] + (1) putrescine[e] --> (1) 4-aminobutanal[e] + (1) H2O2[e] + (1) NH3[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4583"	"HMR_4583"	"(1) SAH[c] + (1) creatine[c] <==> (1) SAM[c] + (1) guanidinoacetate[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4605"	"HMR_4605"	"(1) 4-aminobutanal[m] + (1) H2O[m] + (1) NADP[m] --> (1) 4-aminobutyrate[m] + (1) H[m] + (1) NADPH[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4606"	"HMR_4606"	"(1) 4-aminobutyrate[c] + (1) ATP[c] + (1) histidine[c] --> (1) AMP[c] + (1) PPi[c] + (1) homocarnosine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4607"	"HMR_4607"	"(1) H2O[c] + (1) homocarnosine[c] --> (1) 4-aminobutyrate[c] + (1) histidine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4776"	"HMR_4776"	"(1) AKG[c] + (1) O2[c] + (1) proline[c] --> (1) CO2[c] + (1) succinate[c] + (1) trans-4-hydroxy-L-proline[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4777"	"HMR_4777"	"(1) AKG[m] + (1) O2[m] + (1) proline[m] --> (1) CO2[m] + (1) succinate[m] + (1) trans-4-hydroxy-L-proline[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4778"	"HMR_4778"	"(1) NAD[c] + (1) trans-4-hydroxy-L-proline[c] --> (1) H[c] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[c] + (1) NADH[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4779"	"HMR_4779"	"(1) NAD[m] + (1) trans-4-hydroxy-L-proline[m] --> (1) H[m] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[m] + (1) NADH[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4780"	"HMR_4780"	"(1) NADP[c] + (1) trans-4-hydroxy-L-proline[c] --> (1) H[c] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[c] + (1) NADPH[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4781"	"HMR_4781"	"(1) NADP[m] + (1) trans-4-hydroxy-L-proline[m] --> (1) H[m] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[m] + (1) NADPH[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4784"	"HMR_4784"	"(2) H2O[m] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[m] + (1) NAD[m] --> (1) H[m] + (1) L-erythro-4-hydroxyglutamate[m] + (1) NADH[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4785"	"HMR_4785"	"(2) H2O[m] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[m] + (1) NADP[m] --> (1) H[m] + (1) L-erythro-4-hydroxyglutamate[m] + (1) NADPH[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4786"	"HMR_4786"	"(1) AKG[m] + (1) L-erythro-4-hydroxyglutamate[m] --> (1) 4-hydroxy-2-oxoglutarate[m] + (1) glutamate[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4787"	"HMR_4787"	"(1) 4-hydroxy-2-oxoglutarate[m] --> (1) glyoxalate[m] + (1) pyruvate[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_5384"	"HMR_5384"	"(1) 5-methylthioadenosine[c] + (1) Pi[c] --> (1) adenine[c] + (1) methylthioribose-1p[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6929"	"HMR_6929"	"(1) CoA[c] + (1) N1-acetylspermine[c] <==> (1) acetyl-CoA[c] + (1) spermine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6930"	"HMR_6930"	"(1) CoA[p] + (1) N1-acetylspermine[p] <==> (1) acetyl-CoA[p] + (1) spermine[p]"	"reversible"	"p"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6931"	"HMR_6931"	"(1) H2O[c] + (1) O2[c] + (1) spermine[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermine monoaldehyde[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6932"	"HMR_6932"	"(1) H2O[e] + (1) O2[e] + (1) spermine[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermine monoaldehyde[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6933"	"HMR_6933"	"(1) H2O[p] + (1) O2[p] + (1) spermine[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermine monoaldehyde[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6934"	"HMR_6934"	"(1) H2O[c] + (1) O2[c] + (1) spermine monoaldehyde[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermine dialdehyde[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6935"	"HMR_6935"	"(1) H2O[e] + (1) O2[e] + (1) spermine monoaldehyde[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermine dialdehyde[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6936"	"HMR_6936"	"(1) H2O[p] + (1) O2[p] + (1) spermine monoaldehyde[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermine dialdehyde[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6938"	"HMR_6938"	"(1) CoA[c] + (1) N1-acetylspermidine[c] <==> (1) acetyl-CoA[c] + (1) spermidine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6939"	"HMR_6939"	"(1) CoA[p] + (1) N1-acetylspermidine[p] <==> (1) acetyl-CoA[p] + (1) spermidine[p]"	"reversible"	"p"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6941"	"HMR_6941"	"(1) H2O[c] + (1) O2[c] + (1) spermidine[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermidine monoaldehyde 1[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6942"	"HMR_6942"	"(1) H2O[e] + (1) O2[e] + (1) spermidine[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermidine monoaldehyde 1[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6943"	"HMR_6943"	"(1) H2O[p] + (1) O2[p] + (1) spermidine[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermidine monoaldehyde 1[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6944"	"HMR_6944"	"(1) H2O[c] + (1) O2[c] + (1) spermidine[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermidine monoaldehyde 2[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6945"	"HMR_6945"	"(1) H2O[e] + (1) O2[e] + (1) spermidine[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermidine monoaldehyde 2[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6946"	"HMR_6946"	"(1) H2O[p] + (1) O2[p] + (1) spermidine[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermidine monoaldehyde 2[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6947"	"HMR_6947"	"(1) H2O[c] + (1) O2[c] + (1) spermidine monoaldehyde 1[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermidine dialdehyde[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6948"	"HMR_6948"	"(1) H2O[e] + (1) O2[e] + (1) spermidine monoaldehyde 1[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermidine dialdehyde[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6949"	"HMR_6949"	"(1) H2O[p] + (1) O2[p] + (1) spermidine monoaldehyde 1[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermidine dialdehyde[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6950"	"HMR_6950"	"(1) H2O[c] + (1) O2[c] + (1) spermidine monoaldehyde 2[c] --> (1) H2O2[c] + (1) NH3[c] + (1) spermidine dialdehyde[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6951"	"HMR_6951"	"(1) H2O[e] + (1) O2[e] + (1) spermidine monoaldehyde 2[e] --> (1) H2O2[e] + (1) NH3[e] + (1) spermidine dialdehyde[e]"	"irreversible"	"e"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6952"	"HMR_6952"	"(1) H2O[p] + (1) O2[p] + (1) spermidine monoaldehyde 2[p] --> (1) H2O2[p] + (1) NH3[p] + (1) spermidine dialdehyde[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6953"	"HMR_6953"	"(1) H2O[c] + (1) NAD[c] + (1) spermidine monoaldehyde 1[c] --> (1) H[c] + (1) NADH[c] + (1) putreanine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6954"	"HMR_6954"	"(1) H2O[c] + (1) NAD[c] + (1) spermidine monoaldehyde 2[c] --> (1) H[c] + (1) NADH[c] + (1) isoputreanine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6958"	"HMR_6958"	"(1) H2O[c] + (1) N1-acetylspermine[c] + (1) O2[c] --> (1) H2O2[c] + (1) acetamidopropanal[c] + (1) spermidine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6959"	"HMR_6959"	"(1) H2O[p] + (1) N1-acetylspermine[p] + (1) O2[p] --> (1) H2O2[p] + (1) acetamidopropanal[p] + (1) spermidine[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6961"	"HMR_6961"	"(1) H2O[c] + (1) N1-acetylspermidine[c] + (1) O2[c] --> (1) H2O2[c] + (1) acetamidopropanal[c] + (1) putrescine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6962"	"HMR_6962"	"(1) H2O[p] + (1) N1-acetylspermidine[p] + (1) O2[p] --> (1) H2O2[p] + (1) acetamidopropanal[p] + (1) putrescine[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6963"	"HMR_6963"	"(1) H2O[c] + (1) N1,N12-diacetylspermine[c] + (1) O2[c] --> (1) H2O2[c] + (1) N1-acetylspermidine[c] + (1) acetamidopropanal[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6964"	"HMR_6964"	"(1) H2O[p] + (1) N1,N12-diacetylspermine[p] + (1) O2[p] --> (1) H2O2[p] + (1) N1-acetylspermidine[p] + (1) acetamidopropanal[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6965"	"HMR_6965"	"(1) H[c] + (1) NADH[c] + (1) dehydrospermidine[c] <==> (1) NAD[c] + (1) spermidine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6966"	"HMR_6966"	"(1) 1,3-diaminopropane[c] + (1) 1-pyrroline[c] <==> (1) dehydrospermidine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6967"	"HMR_6967"	"(1) 1,3-diaminopropane[c] + (1) deoxyhypusine[c] <==> (1) lysine[c] + (1) spermidine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_6973"	"HMR_6973"	"(1) H[c] + (1) NADH[c] + (1) spermic acid 1[c] <==> (1) H2O[c] + (1) NAD[c] + (1) spermine monoaldehyde[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8096"	"HMR_8096"	"(1) H2O[m] + (1) L-1-pyrroline-3-hydroxy-5-carboxylate[m] <==> (1) L-4-hydroxyglutamate semialdehyde[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8097"	"HMR_8097"	"(1) H[m] + (1) L-erythro-4-hydroxyglutamate[m] + (1) NADH[m] <==> (1) H2O[m] + (1) L-4-hydroxyglutamate semialdehyde[m] + (1) NAD[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8098"	"HMR_8098"	"(1) L-erythro-4-hydroxyglutamate[m] + (1) OAA[m] --> (1) 4-hydroxy-2-oxoglutarate[m] + (1) aspartate[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8425"	"HMR_8425"	"(1) H2O[c] + (1) N-acetylornithine[c] <==> (1) acetate[c] + (1) ornithine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8426"	"HMR_8426"	"(1) H2O[m] + (1) arginine[m] --> (1) ornithine[m] + (1) urea[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8427"	"HMR_8427"	"(1) ADP[m] + (2) H[m] + (1) creatine-phosphate[m] <==> (1) ATP[m] + (1) creatine[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8432"	"HMR_8432"	"(1) FAD[m] + (1) THF[m] + (1) sarcosine[m] --> (1) 5,10-methylene-THF[m] + (1) FADH2[m] + (1) glycine[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8603"	"HMR_8603"	"(1) acetyl-CoA[c] + (1) putrescine[c] --> (1) CoA[c] + (1) N-acetylputrescine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8604"	"HMR_8604"	"(1) H2O[c] + (1) N-acetylputrescine[c] + (1) O2[c] --> (1) H2O2[c] + (1) N4-acetylaminobutanal[c] + (1) NH3[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8605"	"HMR_8605"	"(1) H2O[c] + (1) N4-acetylaminobutanal[c] + (1) NAD[c] --> (1) 4-acetamidobutanoate[c] + (1) H[c] + (1) NADH[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8609"	"HMR_8609"	"(1) 1-pyrroline-5-carboxylate[m] + (1) H[m] + (1) NADPH[m] --> (1) NADP[m] + (1) proline[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_8611"	"HMR_8611"	"(1) FAD[m] + (1) proline[m] --> (1) 1-pyrroline-5-carboxylate[m] + (1) FADH2[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Arginine and proline metabolism"
"HMR_4285"	"HMR_4285"	"(1) H2O[m] + (1) NAD[m] + (1) succinate semialdehyde[m] --> (1) H[m] + (1) NADH[m] + (1) succinate[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Alanine, aspartate and glutamate metabolism"
"HMR_0457"	"HMR_0457"	"(1) ATP[c] + (1) glycerate[c] --> (1) 3-phospho-D-glycerate[c] + (1) ADP[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_0460"	"HMR_0460"	"(1) ATP[m] + (1) glycerate[m] --> (1) 3-phospho-D-glycerate[m] + (1) ADP[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3750"	"HMR_3750"	"(1) CoA[m] + (1) isobutyrylglycine[m] <==> (1) glycine[m] + (1) isobutyryl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3752"	"HMR_3752"	"(1) FADH2[m] + (1) methacrylyl-CoA[m] <==> (1) FAD[m] + (1) isobutyryl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3770"	"HMR_3770"	"(1) 3-methylcrotonyl-CoA[m] + (1) FADH2[m] <==> (1) FAD[m] + (1) isovaleryl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3771"	"HMR_3771"	"(1) CoA[m] + (1) isovalerylglycine[m] <==> (1) glycine[m] + (1) isovaleryl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3772"	"HMR_3772"	"(1) 3-methylcrotonoylglycine[m] + (1) CoA[m] <==> (1) 3-methylcrotonyl-CoA[m] + (1) glycine[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3782"	"HMR_3782"	"(1) 2-methylbutyryl-CoA[m] + (1) glycine[m] <==> (1) 2-methylbutyrylglycine[m] + (1) CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3784"	"HMR_3784"	"(1) 2-methylbutyryl-CoA[m] + (1) FAD[m] <==> (1) FADH2[m] + (1) tiglyl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3839"	"HMR_3839"	"(1) 3-phospho-D-glycerate[c] + (1) NAD[c] <==> (1) 3-phosphonooxypyruvate[c] + (1) H[c] + (1) NADH[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3841"	"HMR_3841"	"(1) 3-phosphonooxypyruvate[c] + (1) glutamate[c] <==> (1) 3-phosphoserine[c] + (1) AKG[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3843"	"HMR_3843"	"(1) 3-phosphoserine[c] + (1) H2O[c] --> (1) Pi[c] + (1) serine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3845"	"HMR_3845"	"(1) THF[c] + (1) serine[c] <==> (1) 5,10-methylene-THF[c] + (1) H2O[c] + (1) glycine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3847"	"HMR_3847"	"(1) CoA[m] + (1) L-2-amino-3-oxobutanoic acid[m] <==> (1) acetyl-CoA[m] + (1) glycine[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3849"	"HMR_3849"	"(1) H2O[p] + (1) O2[p] + (1) sarcosine[p] --> (1) H2O2[p] + (1) formaldehyde[p] + (1) glycine[p]"	"irreversible"	"p"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3852"	"HMR_3852"	"(1) H2O[c] + (1) O2[c] + (1) aminoacetone[c] --> (1) H2O2[c] + (1) NH3[c] + (1) methylglyoxal[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3856"	"HMR_3856"	"(1) H[c] + (1) NADH[c] + (1) methylglyoxal[c] --> (1) D-lactaldehyde[c] + (1) NAD[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3883"	"HMR_3883"	"(1) serine[c] --> (1) NH3[c] + (1) pyruvate[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3939"	"HMR_3939"	"(1) 2-amino-3-oxoadipate[m] + (1) CoA[m] <==> (1) glycine[m] + (1) succinyl-CoA[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_3974"	"HMR_3974"	"(1) H2O[c] + (1) dehydroalanine[c] --> (1) NH3[c] + (1) pyruvate[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4199"	"HMR_4199"	"(1) H2O[c] + (1) N-acetyl-L-alanine[c] <==> (1) acetate[c] + (1) alanine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4200"	"HMR_4200"	"(1) serine[c] --> (1) H2O[c] + (1) dehydroalanine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4348"	"HMR_4348"	"(1) threonine[c] --> (1) 2-oxobutyrate[c] + (1) NH3[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4466"	"HMR_4466"	"(1) hydroxypyruvate[c] --> (1) 2-hydroxy-3-oxopropanoate[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4582"	"HMR_4582"	"(1) arginine[c] + (1) glycine[c] <==> (1) guanidinoacetate[c] + (1) ornithine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4584"	"HMR_4584"	"(1) ATP[c] + (1) creatine[c] <==> (1) ADP[c] + (2) H[c] + (1) creatine-phosphate[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4696"	"HMR_4696"	"(1) NAD[c] + (1) choline[c] --> (1) H[c] + (1) NADH[c] + (1) betaine_aldehyde[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4697"	"HMR_4697"	"(1) H2O[c] + (1) NAD[c] + (1) betaine_aldehyde[c] --> (2) H[c] + (1) NADH[c] + (1) betaine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4698"	"HMR_4698"	"(1) H2O[c] + (1) NADP[c] + (1) betaine_aldehyde[c] --> (2) H[c] + (1) NADPH[c] + (1) betaine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4699"	"HMR_4699"	"(1) betaine[c] + (1) homocysteine[c] --> (1) dimethylglycine[c] + (1) methionine[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4700"	"HMR_4700"	"(1) H[c] + (1) NADPH[c] + (1) formaldehyde[c] + (1) sarcosine[c] <==> (1) H2O[c] + (1) NADP[c] + (1) dimethylglycine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4742"	"HMR_4742"	"(1) glycine[m] + (1) succinyl-CoA[m] --> (1) 5-aminolevulinate[m] + (1) CO2[m] + (1) CoA[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4792"	"HMR_4792"	"(1) 5,10-methylene-THF[m] + (1) H2O[m] + (1) glycine[m] <==> (1) THF[m] + (1) serine[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_4937"	"HMR_4937"	"(1) GSH[c] + (1) alanine[c] <==> (1) cys-gly[c] + (1) gamma-L-glutamyl-L-alanine[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_5392"	"HMR_5392"	"(5) ATP[c] + (1) THF[c] + (5) glutamate[c] --> (5) ADP[c] + (5) Pi[c] + (1) THF-hexaglutamate[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_5393"	"HMR_5393"	"(1) THF-hexaglutamate[c] + (5) H2O[c] --> (1) THF[c] + (5) glutamate[c]"	"irreversible"	"c"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_6409"	"HMR_6409"	"(1) H[m] + (1) NADH[m] + (1) lipoamide[m] <==> (1) NAD[m] + (1) dihydrolipoamide[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_7702"	"HMR_7702"	"(1) H[c] + (1) NADPH[c] + (1) glyoxalate[c] <==> (1) NADP[c] + (1) glycolate[c]"	"reversible"	"c"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_8433"	"HMR_8433"	"(1) glycine[m] + (1) lipoamide[m] --> (1) CO2[m] + (1) S-aminomethyldihydrolipoamide[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_8434"	"HMR_8434"	"(1) S-aminomethyldihydrolipoamide[m] + (1) THF[m] --> (1) 5,10-methylene-THF[m] + (1) NH3[m] + (1) dihydrolipoamide[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_8435"	"HMR_8435"	"(1) glycine[m] + (1) lipoylprotein[m] --> (1) CO2[m] + (1) S-aminomethyldihydrolipoylprotein[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_8436"	"HMR_8436"	"(1) S-aminomethyldihydrolipoylprotein[m] + (1) THF[m] --> (1) 5,10-methylene-THF[m] + (1) NH3[m] + (1) dihydrolipoylprotein[m]"	"irreversible"	"m"	"0"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
"HMR_8437"	"HMR_8437"	"(1) H[m] + (1) NADH[m] + (1) lipoylprotein[m] <==> (1) NAD[m] + (1) dihydrolipoylprotein[m]"	"reversible"	"m"	"-1000"	"1000"	"0"	""	"Glycine, serine and threonine metabolism"
